question,reponse,url,secteur,source
"[""COMMENT FAIRE UNE DEMANDE DE REMBOURSEMENT DE CRÉDIT D'IMPÔT EN LIGNE ?""]","[""La demande de remboursement de crédit d'impôt est accessible dans votre espace professionnel à partir de la rubrique « Mes services »."", 'Dans cette rubrique, sélectionnez dans « Déclarer », « Impôt sur les Sociétés ». Sélectionnez ensuite la société pour laquelle vous souhaitez effectuer la demande et cliquez sur « Déclarer ». Sur l’écran qui s’affiche, placez-vous, dans la rubrique n°2 intitulée : « Effectuez une demande de remboursement de créances », puis cliquez sur 2573.', ""Vous pourrez alors renseigner votre demande de remboursement en y indiquant la nature de la créance ou du crédit d'impôt, l'année ou l'exercice d'origine de la créance, le montant éventuel de la créance préalablement imputé, le montant du remboursement sollicité.\n\nEn fin de procédure, cliquez sur « Signer et envoyer » pour transmettre la demande de remboursement par voie dématérialisée."", 'Cette demande est à souscrire en principe en même temps que la déclaration de solde d’impôt sur les sociétés.', ""La demande de remboursement de crédit d'impôt se fait, annuellement, lors de la déclaration en ligne de vos revenus."", 'Depuis votre espace particulier, rendez-vous sur votre déclaration 2042CPRO (déclaration complémentaire des revenus non salariés), rubrique « Réductions et crédits d’impôt » puis « Autres réductions et crédits d’impôt ».', 'Vous pourrez alors renseigner le montant sur la ligne relative à la catégorie de crédit d’impôt concerné.', ' ', 'MAJ le 05/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['SI JE CRÉE UN ESPACE PROFESSIONNEL, SERAI-JE LE SEUL HABILITÉ À GÉRER LES SERVICES DE MON ENTREPRISE ?']","['Si vous le souhaitez, vous pouvez donner accès aux services en ligne à la personne de votre choix. Cette personne doit au préalable avoir créé son propre espace Professionnel.\n\nIl vous est ainsi possible de désigner un administrateur suppléant et/ou des délégataires.', 'Pour effectuer cette démarche, vous pouvez consulter l’aide en ligne disponible dans la rubrique suivante :', 'Professionnels / Créer mon entreprise / Je crée mon espace professionnel sécurisé / Fiches focus sur les téléprocédures (située en bas de page dans la rubrique « Aide en ligne »).', 'Vous y trouverez notamment des fiches sur les thèmes suivants :', 'MAJ le 29/08/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['SI J’UTILISE LA FILIÈRE EDI POUR MES DÉCLARATIONS ET MES PAIEMENTS, DOIS-JE TOUT DE MÊME CRÉER UN ESPACE PROFESSIONNEL ?']","[""La filière EDI (échange de données informatisé) permet de transmettre à l’administration fiscale les déclarations et paiements à partir des fichiers produits automatiquement par le logiciel comptable de l’entreprise. Cette procédure nécessite l’intervention d'un intermédiaire mandaté par l'entreprise, le partenaire EDI (prestataire informatique, portail de connexion, organisme de gestion agréé, association de gestion comptable, comptable, expert-comptable…)."", 'Si vous utilisez la filière EDI, vous devez néanmoins créer un espace Professionnel pour consulter vos avis de cotisation foncière des entreprises (CFE) et gérer vos comptes bancaires, quelle que soit la filière utilisée pour le télépaiement.', 'En effet, même si les paiements sont effectués via le mode EDI, vous devez créer un espace Professionnel et adhérer au moins au service "" Payer "" pour créer, modifier ou supprimer vos comptes bancaires.\n\nVous devez ainsi imprimer et envoyer à votre établissement bancaire le mandat SEPA de prélèvement interentreprise (B2B) signé, préalablement à tout premier paiement, à l’aide du compte déclaré au titre des impôts ou des taxes auto-liquidés - TVA (taxe sur la valeur ajoutée, TS (taxe sur les salaires, IS (impôt sur les sociétés, TCA (taxe sur les conventions d’assurance), CVAE (cotisation sur la valeur ajoutée des entreprises). À défaut, les paiements pourront faire l\'objet d\'un rejet bancaire.\n\nPar ailleurs, les avis de CFE ne sont plus adressés par voie postale et sont uniquement consultables en ligne depuis un espace Professionnel.', 'Remarque : il est possible d’utiliser les deux modes de transmission (EDI ou espace Professionnel, également appelés EFI) pour un même impôt.', 'Exemples :', 'Demande de remboursement de crédit de TVA', 'MAJ le 29/08/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"[""JE SUIS NON-PROFESSIONNEL, SUIS-JE DANS L'OBLIGATION DE CRÉER UN ESPACE PROFESSIONNEL ?""]","['Dans certaines situations, en tant que non-professionnel, vous pouvez être soumis aux mêmes obligations déclaratives et de paiement qu’une entreprise.', 'Par exemple :', 'Dans ces situations, vous êtes  dans l’obligation d’utiliser une procédure dématérialisée pour les déclarations et les paiements.\n\nLa création d’un espace Professionnel vous permet de remplir cette obligation sans passer par un comptable ou un prestataire informatique.', 'Dans votre espace, vous pouvez effectuer vos déclarations et vos paiements mais également consulter les avis de cotisation foncière des entreprises (CFE) qui ne sont pas envoyés par courrier postal.', 'MAJ le 29/08/2023']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"[""JE N'AI PAS DE COMPTE BANCAIRE FRANÇAIS, PUIS-JE ADHÉRER AUX PROCÉDURES EN LIGNE ?""]","[""Vous pouvez utiliser une compte bancaire étranger pour adhérer aux procédures en ligne dès lors que ce dernier est bien au format européen SEPA. Le format SEPA est un format accessible dans les 28 pays de l'Union européenne, les quatre États membres de l'Association européenne de libre échange (Islande, Liechtenstein, Norvège, Suisse), Monaco et Saint Marin."", 'MAJ DINR-PRO le 21/01/2019']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"[""J'AI UN CONTRAT DE PRÉLÈVEMENT MENSUEL OU À L'ÉCHÉANCE POUR PAYER MA CFE, ET LE COMPTE BANCAIRE ASSOCIÉ N'EST PLUS VALIDE. COMMENT LE MODIFIER ?""]","['La modification des coordonnées bancaires associées à votre contrat de prélèvement s’effectue à partir de votre espace professionnel sécurisé.', 'Dans la rubrique « Mon espace », cliquez sur « Gérer les contrats de prélèvement automatique » ou dans la liste « Mes services » et la rubrique « Payer », cliquez sur « CFE et autres impôts », puis saisissez votre numéro SIRET dans le cadre « Numéro fiscal » pour accéder au site de paiement en ligne.', 'Sur l’écran suivant, cliquez sur « Gérer un contrat de prélèvement » puis dans la rubrique « Modifier mes coordonnées bancaires » indiquez la référence de votre contrat (cette référence figure sur votre avis de CFE dans le cadre « Vos références ») et suivez la procédure. Un courriel vous sera ensuite adressé pour confirmer votre opération.', 'À noter : la modification des comptes bancaires dans votre espace professionnel, via la rubrique « Gérer les comptes bancaires », ne modifie pas le compte bancaire associé aux contrats de prélèvement automatique pour le paiement de la CFE. Elle permet uniquement de modifier le compte bancaire utilisé pour les paiements en ligne (TVA, IS, TS, CFE, Taxe foncière…).', 'La modification doit intervenir avant le dernier jour du mois pour être prise en compte dès le mois suivant.', 'À noter :', ""Vous pouvez aussi effectuer cette démarche sur la page d’accueil du site impots.gouv.fr, en cliquant sur « Votre espace professionnel » (sans vous connecter), puis sur « Payer mes impôts locaux » (rectangle vert). Vous devrez alors saisir le numéro SIRET de l'établissement concerné dans le cadre « Numéro fiscal ». La démarche est ensuite identique à celle décrite plus haut."", ""Enfin, depuis le 17 janvier 2023, il est possible d'utiliser un compte bancaire domicilié à l’étranger, dans un pays de la zone SEPA."", ""En cas de difficultés, vous pouvez contacter le service d’assistance par téléphone au 0 809 401 401 (du lundi au vendredi de 8h30 à 19h00, service gratuit + prix de l'appel)."", ' ', 'MAJ le 01/02/2024']",https://www.impots.gouv.fr/node/5734,Economique,Impots
"['LES GIE, SOCIÉTÉS EN PARTICIPATION (SEP), ASSOCIATIONS ET AUTRES ORGANISMES SANS CAPITAL RELÈVENT-ILS DE LA DGE ?']","[""Les critères relatifs au montant du chiffre d'affaires, de l'actif brut et du pourcentage de détention du capital ou des droits de vote s'appliquent aux GIE, SEP, associations et autres organismes sans capital, dans les mêmes conditions que pour l'ensemble des entreprises."", ""Les critères s'apprécient au regard de la totalité des activités exercées, qu'elles aient ou non un caractère commercial."", ""En l'absence de personnalité morale des SEP, le montant de l'actif brut s'apprécie au regard de leur bilan fiscal (Article 238 bis M du CGI)."", ""Cependant, concernant les SEP, des mesures d'assouplissement ont été apportées par l'instruction 13K-6-04 du 10 septembre 2004. Dés lors que la durée d'activité de ces sociétés n'excède pas le plus souvent trois ans, l'intérêt d'un rattachement des SEP à la DGE, est limité. Il a donc été admis que ces sociétés continuent à être gérées par les services territoriaux.\nPour les SEP qui le souhaitent et qui répondent aux conditions définis à l'article 344-0 A de l'annexe III au CGI, le rattachement à la DGE devra faire l'objet d'une demande expresse auprès de cette dernière qui en examinera les conditions notamment au regard de la durée de fonctionnement prévisible de la société.""]",https://www.impots.gouv.fr/node/5734,Economique,Impots
['LES ORGANISMES NON SOUMIS AU DÉPÔT DE DÉCLARATIONS DE RÉSULTATS RELÈVENT-ILS DE LA DGE ?'],"[""Les organismes non soumis au dépôt d'une déclaration de résultats mais qui remplissent les conditions de chiffre d'affaires ou d'actif brut, ou qui sont liés à des entreprises qui les remplissent, relèvent de la DGE dès lors qu'ils sont redevables d'impôt ou taxes susceptibles d'être déclarés ou payés à la DGE (TVA, impôt sur les sociétés, cotisation foncière des entreprises …).""]",https://www.impots.gouv.fr/node/5734,Economique,Impots
['LES SOCIÉTÉS DE DROIT ÉTRANGER RELÈVENT-ELLES DE LA DGE ?'],"[""En principe, une société de droit étranger qui dépasse les seuils de compétence de la DGE n'a pas à déclarer ses filiales françaises."", ""Toutefois, une entreprise étrangère qui dispose en France d'un établissement stable soumis à l'impôt sur les sociétés et satisfaisant aux conditions pour relever de la DGE est tenue de déclarer les filiales imposées en France auxquelles elle est liée, de manière directe ou indirecte, à plus de 50 %, dès lors que ces filiales figurent à l'actif du bilan de l'établissement stable."", ""En effet, l'établissement stable de l'entreprise étrangère en question et les filiales figurant à l'actif du bilan de cet établissement relèvent de la DGE.""]",https://www.impots.gouv.fr/node/5734,Economique,Impots
['MON ENTREPRISE RELÈVE DE LA DGE ET EST REDEVABLE DE LA TSBCS. OÙ DOIS-JE ADRESSER LA DÉCLARATION ET ACQUITTER LA TAXE ?'],"['Les entreprises de la DGE redevables de la taxe sur les locaux a usage de bureaux, les locaux commerciaux et de stockage (TSBCS) qui ont opté par ailleurs pour le paiement centralisé des taxes foncières (TF) à la DGE peuvent déposer la déclaration annuelle n° 6705 B et acquitter la taxe à la DGE.', ""Le dépôt de la déclaration et le paiement de la TSBCS à la DGE s'effectue sur option. Pour formuler votre option, vous devez compléter et adresser à la DGE le formulaire intitulé : « TELEPROCEDURES DES ENTREPRISES DGE - OPTIONS DE PAIEMENT » disponible sur ce site."", ""Vous devez, également et obligatoirement, compléter le formulaire en ligne sur le serveur appelé : «  Serveur d'option paiement centralisé des TF » (A défaut de souscription de ce formulaire, vous ne pourrez pas acquitter les TSBCS à la DGE et devrez continuer à les régler auprès des Centres des Finances publiques territoriaux)."", ""Conséquences de l'option :"", ""Enfin, les entreprises relevant de la DGE n'ayant pas opté pour la déclaration et le paiement à la DGE de la TSBCS continuent à déposer leurs déclarations et acquitter le montant de la taxe correspondante auprès des Centres des Finances publiques territoriaux.""]",https://www.impots.gouv.fr/node/5734,Economique,Impots
